-180;8;PORangedRush;POHeavyRushLightDefenseHeavyDefense
260;8;POHeavyRush;POHeavyRushRangedDefense
538.284;8;EconomyRush;POLightRushPOHeavyRushPORangedRushEMRDeterministico
160;8;EconomyRush;POWorkerRushPOLightRushPORangedRushWorkerDefense
-150;8;POHeavyRush;POWorkerRushLightDefenseWorkerDefenseEMRDeterministico
260;8;POHeavyRush;POWorkerRushPOLightRushPOHeavyRushPORangedRushHeavyDefense
146.491;8;PORangedRush;POWorkerRush
146.491;8;POLightRush;POWorkerRushPOLightRush
260;8;POHeavyRush;POHeavyRushLightDefenseRangedDefense
410;8;EconomyRush;POLightRushPOHeavyRushLightDefenseRangedDefenseWorkerDefense
260;8;POHeavyRush;POHeavyRushPORangedRushLightDefenseWorkerDefenseHeavyDefense
-320;8;PORangedRush;POWorkerRushRangedDefenseEMRDeterministico
260;8;POHeavyRush;POLightRush
260;8;POHeavyRush;POLightRushPOHeavyRushRangedDefenseWorkerDefenseHeavyDefense
410;8;POWorkerRush;POLightRushLightDefenseRangedDefenseWorkerDefenseHeavyDefense
340;8;POLightRush;POWorkerRushPOLightRushWorkerDefenseHeavyDefense
696.491;8;POHeavyRush;POHeavyRushPORangedRushLightDefenseWorkerDefenseEMRDeterministico
780;8;POHeavyRush;PORangedRushLightDefenseWorkerDefenseEMRDeterministico
410;8;EconomyRush;POLightRushLightDefenseWorkerDefense
870;8;EconomyRush;POLightRushPORangedRushRangedDefenseWorkerDefense
734.775;8;EconomyRush;POLightRushHeavyDefense
360;8;POHeavyRush;POHeavyRushRangedDefenseEMRDeterministico
290;8;POHeavyRush;POWorkerRushPORangedRushLightDefenseHeavyDefense
556.491;8;POHeavyRush;POWorkerRushPOLightRushRangedDefenseWorkerDefenseEMRDeterministico
176.491;8;PORangedRush;POLightRushPOHeavyRushRangedDefenseEMRDeterministico
-210;8;PORangedRush;POWorkerRushPOLightRushLightDefenseRangedDefenseHeavyDefense
857.048;8;POWorkerRush;POLightRushPOHeavyRushPORangedRushRangedDefense
-100;8;PORangedRush;POWorkerRushPOLightRushPOHeavyRushPORangedRush
490;8;POWorkerRush;POLightRushWorkerDefenseHeavyDefenseEMRDeterministico
820;8;POHeavyRush;PORangedRushHeavyDefenseEMRDeterministico
260;8;POHeavyRush;POWorkerRushPOLightRushPOHeavyRushLightDefenseEMRDeterministico
386.491;8;POHeavyRush;POHeavyRushLightDefenseRangedDefenseEMRDeterministico
176.491;8;PORangedRush;POWorkerRushPOLightRushPOHeavyRushPORangedRushLightDefense
424.853;8;POLightRush;POLightRushRangedDefenseHeavyDefenseEMRDeterministico
650;8;PORangedRush;PORangedRushRangedDefenseHeavyDefenseEMRDeterministico
260;8;POLightRush;POHeavyRush
650;8;PORangedRush;POWorkerRushPORangedRushRangedDefenseHeavyDefense
260;8;POLightRush;POLightRushLightDefenseRangedDefenseWorkerDefense
410;8;POWorkerRush;POLightRushLightDefenseRangedDefenseWorkerDefenseEMRDeterministico
-150;8;POHeavyRush;POWorkerRushPOHeavyRushRangedDefenseWorkerDefense
290;8;POLightRush;POWorkerRushLightDefenseRangedDefenseWorkerDefenseHeavyDefense
160;8;EconomyRush;POWorkerRushPORangedRushWorkerDefenseHeavyDefense
-150;8;POHeavyRush;POWorkerRushPORangedRushLightDefenseWorkerDefense
860;8;POHeavyRush;PORangedRushEMRDeterministico
170;8;POWorkerRush;POWorkerRushPORangedRushEMRDeterministico
-220;8;PORangedRush;POWorkerRushWorkerDefenseHeavyDefenseEMRDeterministico
350;8;POLightRush;POHeavyRushLightDefenseWorkerDefenseHeavyDefenseEMRDeterministico
636.491;8;POWorkerRush;POHeavyRushWorkerDefenseHeavyDefenseEMRDeterministico
220;8;PORangedRush;POHeavyRushPORangedRushRangedDefenseHeavyDefense
756.491;8;POWorkerRush;PORangedRushLightDefenseHeavyDefenseEMRDeterministico
146.491;8;POHeavyRush;POWorkerRushRangedDefenseWorkerDefense
410;8;EconomyRush;POWorkerRushPOHeavyRushRangedDefense
366.491;8;POLightRush;POLightRushLightDefenseEMRDeterministico
366.491;8;POLightRush;POLightRushPOHeavyRushRangedDefense
220;8;PORangedRush;POWorkerRushPOHeavyRushHeavyDefense
260;8;POLightRush;POHeavyRushPORangedRushLightDefenseWorkerDefense
96.646;8;POLightRush;WorkerDefenseHeavyDefenseEMRDeterministico
448.207;8;POHeavyRush;POLightRushPORangedRushHeavyDefenseEMRDeterministico
857.048;8;POWorkerRush;POWorkerRushPOLightRushPORangedRushRangedDefenseHeavyDefense
366.491;8;POLightRush;POWorkerRushPOLightRushPORangedRushLightDefenseHeavyDefense
900;8;POLightRush;POLightRushPOHeavyRushPORangedRushRangedDefenseWorkerDefense
900;8;POLightRush;POWorkerRushPOHeavyRushPORangedRushLightDefenseRangedDefense
690;8;EconomyRush;RangedDefenseEMRDeterministico
620;8;POWorkerRush;POWorkerRushPOLightRushPORangedRushLightDefenseWorkerDefense
260;8;POHeavyRush;POLightRushPOHeavyRushPORangedRushWorkerDefense
120;8;EconomyRush;POWorkerRushPORangedRushWorkerDefense
260;8;POLightRush;POLightRushLightDefenseRangedDefense
-180;8;PORangedRush;POHeavyRushLightDefenseRangedDefenseHeavyDefense
410;8;EconomyRush;POLightRushPOHeavyRushLightDefenseWorkerDefenseHeavyDefense
820;8;POLightRush;PORangedRushLightDefenseEMRDeterministico
860;8;POHeavyRush;POWorkerRushPOHeavyRushPORangedRushRangedDefense
690;8;EconomyRush;PORangedRushRangedDefenseWorkerDefenseHeavyDefenseEMRDeterministico
220;8;PORangedRush;POWorkerRushPOHeavyRushRangedDefenseHeavyDefense
160;8;EconomyRush;POWorkerRushPORangedRushWorkerDefenseEMRDeterministico
260;8;POHeavyRush;POHeavyRushRangedDefenseHeavyDefenseEMRDeterministico
96.646;8;POLightRush;POWorkerRushPOHeavyRushRangedDefenseEMRDeterministico
290;8;POLightRush;POWorkerRushPOHeavyRushLightDefense
636.491;8;POWorkerRush;POLightRushPOHeavyRushPORangedRushWorkerDefenseHeavyDefense
350;8;EconomyRush;POWorkerRushPOLightRushPOHeavyRushWorkerDefenseEMRDeterministico
340;8;POLightRush;POWorkerRushPOHeavyRushWorkerDefenseEMRDeterministico
240;8;EconomyRush;POWorkerRushLightDefenseWorkerDefenseHeavyDefenseEMRDeterministico
146.491;8;POHeavyRush;POWorkerRushEMRDeterministico
246.491;8;POWorkerRush;POWorkerRushPOHeavyRushWorkerDefense
734.775;8;EconomyRush;POWorkerRushPOLightRushLightDefenseHeavyDefenseEMRDeterministico
240;8;EconomyRush;POWorkerRushPOHeavyRushEMRDeterministico
-210;8;PORangedRush;POLightRushPORangedRushLightDefenseWorkerDefenseHeavyDefense
650;8;PORangedRush;POHeavyRushPORangedRushLightDefenseRangedDefense
246.491;8;POWorkerRush;POWorkerRushPORangedRush
260;8;POHeavyRush;POLightRushPOHeavyRushPORangedRushRangedDefenseHeavyDefense
-150;8;POHeavyRush;POWorkerRushLightDefenseRangedDefenseWorkerDefense
734.775;8;EconomyRush;POLightRushPORangedRushLightDefenseHeavyDefenseEMRDeterministico
386.491;8;PORangedRush;POWorkerRushPOLightRushPOHeavyRushPORangedRushEMRDeterministico
630;8;POWorkerRush;PORangedRushWorkerDefenseHeavyDefense
410;8;EconomyRush;LightDefenseWorkerDefenseHeavyDefense
120;8;EconomyRush;POWorkerRushPOLightRushWorkerDefense
0;8;POWorkerRush;POWorkerRushRangedDefenseWorkerDefenseEMRDeterministico
260;8;POHeavyRush;POHeavyRushHeavyDefense
70;8;EconomyRush;WorkerDefenseHeavyDefense
900;8;POLightRush;POWorkerRushPORangedRushRangedDefenseHeavyDefenseEMRDeterministico
680;8;POLightRush;POHeavyRushPORangedRushWorkerDefenseHeavyDefenseEMRDeterministico
200;8;POLightRush;PORangedRushLightDefenseRangedDefenseHeavyDefenseEMRDeterministico
290;8;POLightRush;POWorkerRushPOHeavyRushPORangedRushLightDefense
290;8;POHeavyRush;POWorkerRushLightDefenseHeavyDefense
410;8;EconomyRush;POWorkerRushPOLightRushPORangedRush
620;8;POWorkerRush;POLightRushPORangedRushWorkerDefenseHeavyDefense
490;8;EconomyRush;PORangedRushLightDefenseWorkerDefenseHeavyDefenseEMRDeterministico
260;8;POLightRush;POLightRushPOHeavyRushWorkerDefenseEMRDeterministico
220;8;PORangedRush;POHeavyRushPORangedRushWorkerDefenseHeavyDefense
636.491;8;POWorkerRush;POLightRushPOHeavyRushHeavyDefense
870;8;EconomyRush;POWorkerRushPORangedRushLightDefenseRangedDefense
556.491;8;POHeavyRush;POWorkerRushPORangedRushLightDefenseWorkerDefenseEMRDeterministico
-150;8;POHeavyRush;POWorkerRushRangedDefenseWorkerDefenseHeavyDefense
734.775;8;EconomyRush;POLightRushWorkerDefenseHeavyDefenseEMRDeterministico
-150;8;POHeavyRush;POWorkerRushPOLightRushLightDefenseWorkerDefense
260;8;POLightRush;POLightRushWorkerDefenseHeavyDefense
650;8;PORangedRush;POWorkerRushPOLightRushPOHeavyRushPORangedRushRangedDefense
410;8;EconomyRush;POLightRushLightDefenseRangedDefenseWorkerDefenseEMRDeterministico
260;8;POHeavyRush;POHeavyRushPORangedRushLightDefense
260;8;POHeavyRush;POLightRushPOHeavyRushPORangedRush
366.491;8;POLightRush;POLightRushLightDefenseHeavyDefenseEMRDeterministico
260;8;POHeavyRush;POWorkerRushPOHeavyRushLightDefenseWorkerDefenseHeavyDefense
0;8;POWorkerRush;POWorkerRushPORangedRushWorkerDefenseHeavyDefense
-210;8;PORangedRush;LightDefenseHeavyDefense
366.491;8;POLightRush;POLightRushPOHeavyRushLightDefenseWorkerDefense
390;8;POHeavyRush;PORangedRushLightDefenseWorkerDefenseHeavyDefense
726.491;8;EconomyRush;POHeavyRushWorkerDefenseHeavyDefenseEMRDeterministico
860;8;EconomyRush;PORangedRushLightDefenseHeavyDefenseEMRDeterministico
366.491;8;POLightRush;POLightRushPOHeavyRush
240;8;EconomyRush;POWorkerRushPORangedRushEMRDeterministico
146.491;8;POHeavyRush;POWorkerRushLightDefenseWorkerDefense
650;8;PORangedRush;POLightRushPORangedRushRangedDefenseHeavyDefenseEMRDeterministico
704.564;8;POWorkerRush;POLightRushPOHeavyRushPORangedRushEMRDeterministico
0;8;POWorkerRush;POWorkerRushPOLightRushPORangedRushWorkerDefense
734.775;8;EconomyRush;POLightRushPORangedRushLightDefense
176.491;8;PORangedRush;POLightRushLightDefense
260;8;POLightRush;POHeavyRushPORangedRushWorkerDefense
410;8;EconomyRush;POWorkerRushPOHeavyRushLightDefenseRangedDefense
386.491;8;PORangedRush;POWorkerRushPOLightRushPORangedRushHeavyDefenseEMRDeterministico
410;8;POWorkerRush;POLightRushPOHeavyRushLightDefenseRangedDefenseWorkerDefense
260;8;POHeavyRush;POHeavyRushLightDefenseHeavyDefenseEMRDeterministico
260;8;POHeavyRush;POWorkerRushPOLightRushPOHeavyRushLightDefenseRangedDefense
176.491;8;PORangedRush;POLightRushLightDefenseWorkerDefenseEMRDeterministico
-40;8;POLightRush;WorkerDefenseEMRDeterministico
410;8;POWorkerRush;POLightRushLightDefenseWorkerDefense
700;8;POLightRush;POWorkerRushPOHeavyRushLightDefenseRangedDefenseEMRDeterministico
176.491;8;PORangedRush;POLightRushHeavyDefenseEMRDeterministico
900;8;POLightRush;PORangedRushRangedDefenseWorkerDefenseEMRDeterministico
390;8;POHeavyRush;PORangedRushLightDefenseRangedDefenseWorkerDefense
410;8;EconomyRush;POLightRushLightDefenseRangedDefenseWorkerDefenseHeavyDefense
870;8;EconomyRush;POLightRushPOHeavyRushPORangedRushRangedDefense
366.491;8;POLightRush;POLightRushPOHeavyRushPORangedRushLightDefenseWorkerDefense
620;8;POWorkerRush;POLightRushHeavyDefense
857.048;8;POWorkerRush;POLightRushPORangedRushRangedDefenseWorkerDefense
290;8;POLightRush;POWorkerRushPOLightRushRangedDefenseWorkerDefenseHeavyDefense
650;8;PORangedRush;PORangedRush
260;8;POLightRush;POLightRushPOHeavyRushHeavyDefenseEMRDeterministico
260;8;POHeavyRush;POWorkerRushPOHeavyRushLightDefenseHeavyDefense
870;8;EconomyRush;POWorkerRushPOLightRushPOHeavyRushPORangedRushRangedDefense
620;8;POWorkerRush;POWorkerRushPOLightRushPOHeavyRushPORangedRushLightDefense
260;8;POHeavyRush;POHeavyRushEMRDeterministico
860;8;POHeavyRush;POLightRushPORangedRushRangedDefense
260;8;POHeavyRush;POHeavyRushPORangedRush
440;8;POWorkerRush;POWorkerRushPOLightRushPOHeavyRushPORangedRush
346.491;8;PORangedRush;POLightRushWorkerDefenseHeavyDefenseEMRDeterministico
-320;8;PORangedRush;POWorkerRushPORangedRushEMRDeterministico
360;8;PORangedRush;PORangedRushLightDefenseHeavyDefenseEMRDeterministico
636.491;8;POWorkerRush;POHeavyRushPORangedRushRangedDefenseHeavyDefense
220;8;PORangedRush;POHeavyRushWorkerDefenseHeavyDefenseEMRDeterministico
0;8;POWorkerRush;POWorkerRushWorkerDefenseHeavyDefenseEMRDeterministico
857.048;8;POWorkerRush;POWorkerRushPORangedRushRangedDefenseHeavyDefense
857.048;8;POWorkerRush;PORangedRushRangedDefenseHeavyDefenseEMRDeterministico
410;8;EconomyRush;LightDefenseHeavyDefense
260;8;POHeavyRush;POWorkerRushPOLightRushPOHeavyRushLightDefense
260;8;POLightRush;POLightRushPOHeavyRushWorkerDefenseHeavyDefenseEMRDeterministico
290;8;POLightRush;POWorkerRushPOLightRushPOHeavyRushRangedDefenseWorkerDefense
200;8;POLightRush;PORangedRushRangedDefenseWorkerDefenseHeavyDefense
290;8;POHeavyRush;POWorkerRushPOLightRushPOHeavyRushPORangedRushWorkerDefense
-210;8;PORangedRush;POLightRushLightDefenseRangedDefenseWorkerDefenseEMRDeterministico
110;8;POLightRush;POWorkerRushLightDefenseHeavyDefenseEMRDeterministico
246.491;8;POWorkerRush;POWorkerRush
360;8;POHeavyRush;POWorkerRushLightDefenseRangedDefenseHeavyDefenseEMRDeterministico
860;8;POHeavyRush;PORangedRushLightDefense
784.775;8;EconomyRush;POWorkerRushPOLightRushPORangedRushHeavyDefenseEMRDeterministico
146.491;8;POHeavyRush;POWorkerRushHeavyDefense
330;8;POHeavyRush;PORangedRushWorkerDefenseEMRDeterministico
734.775;8;EconomyRush;POLightRushLightDefense
-100;8;PORangedRush;POWorkerRushPOHeavyRushLightDefenseRangedDefense
96.646;8;POLightRush;POWorkerRushPOHeavyRushPORangedRushEMRDeterministico
176.491;8;PORangedRush;POLightRushPORangedRushLightDefense
-66.4911;8;POHeavyRush;POWorkerRushRangedDefenseHeavyDefenseEMRDeterministico
410;8;POWorkerRush;POHeavyRushLightDefenseHeavyDefense
870;8;EconomyRush;POLightRushPORangedRushRangedDefenseHeavyDefenseEMRDeterministico
170;8;POWorkerRush;POWorkerRushPORangedRushWorkerDefenseHeavyDefenseEMRDeterministico
900;8;POLightRush;POHeavyRushPORangedRushRangedDefenseWorkerDefenseEMRDeterministico
870;8;EconomyRush;PORangedRush
-100;8;POHeavyRush;POWorkerRushPOLightRushPOHeavyRushEMRDeterministico
260;8;POLightRush;POWorkerRushPOHeavyRushPORangedRushHeavyDefenseEMRDeterministico
650;8;PORangedRush;POLightRushPOHeavyRushPORangedRushRangedDefense
900;8;POLightRush;POHeavyRushPORangedRushRangedDefenseWorkerDefense
290;8;POHeavyRush;POWorkerRushPOLightRushPOHeavyRush
410;8;POWorkerRush;POWorkerRushPOLightRushLightDefenseRangedDefenseHeavyDefense
704.564;8;POWorkerRush;POLightRushPOHeavyRushRangedDefenseEMRDeterministico
-210;8;PORangedRush;POLightRushLightDefenseRangedDefenseWorkerDefenseHeavyDefense
734.775;8;EconomyRush;POLightRushHeavyDefenseEMRDeterministico
110;8;POLightRush;POWorkerRushPOLightRushHeavyDefenseEMRDeterministico
170;8;POWorkerRush;POWorkerRushRangedDefenseEMRDeterministico
260;8;POLightRush;POWorkerRushPOHeavyRushRangedDefenseWorkerDefenseHeavyDefense
188.284;8;POLightRush;POHeavyRushRangedDefenseWorkerDefenseHeavyDefenseEMRDeterministico
260;8;POHeavyRush;POWorkerRushPOLightRushPOHeavyRushLightDefenseWorkerDefense
734.775;8;EconomyRush;POLightRushLightDefenseWorkerDefenseEMRDeterministico
260;8;POHeavyRush;POWorkerRushPOLightRushLightDefense
-210;8;PORangedRush;POLightRushPOHeavyRushLightDefenseWorkerDefenseHeavyDefense
410;8;EconomyRush;POHeavyRushLightDefenseRangedDefenseHeavyDefense
146.491;8;PORangedRush;POWorkerRushPORangedRushWorkerDefense
-169.289;8;PORangedRush;RangedDefenseEMRDeterministico
340;8;POLightRush;POWorkerRushPOLightRushRangedDefenseWorkerDefense
260;8;POHeavyRush;POLightRushPOHeavyRushPORangedRushHeavyDefense
366.491;8;POLightRush;POLightRushPOHeavyRushLightDefenseWorkerDefenseEMRDeterministico
366.491;8;POLightRush;POWorkerRushPOLightRushPOHeavyRushLightDefenseHeavyDefense
620;8;POWorkerRush;POWorkerRushPOLightRushPORangedRushLightDefenseRangedDefense
290;8;POHeavyRush;POWorkerRushRangedDefenseHeavyDefense
170;8;POWorkerRush;POWorkerRushPOLightRushPORangedRushWorkerDefenseEMRDeterministico
290;8;POHeavyRush;POWorkerRushLightDefenseRangedDefense
260;8;POHeavyRush;POLightRushPORangedRushLightDefenseRangedDefenseWorkerDefense
170;8;POWorkerRush;POWorkerRushPOLightRushWorkerDefenseHeavyDefenseEMRDeterministico
726.491;8;EconomyRush;POWorkerRushPOHeavyRushHeavyDefense
366.491;8;POLightRush;POLightRushPORangedRushLightDefenseWorkerDefenseEMRDeterministico
-100;8;PORangedRush;POWorkerRushPOHeavyRushRangedDefense
636.491;8;POWorkerRush;POHeavyRushPORangedRushLightDefenseHeavyDefense
96.646;8;POLightRush;POWorkerRushPOHeavyRushHeavyDefenseEMRDeterministico
-320;8;PORangedRush;POWorkerRushPOHeavyRushEMRDeterministico
410;8;EconomyRush;POLightRushPORangedRushLightDefenseWorkerDefenseHeavyDefense
176.491;8;PORangedRush;POWorkerRushPOLightRushLightDefenseHeavyDefenseEMRDeterministico
410;8;POWorkerRush;POHeavyRushRangedDefenseWorkerDefense
366.491;8;POLightRush;POLightRushPOHeavyRushWorkerDefense
-150;8;POHeavyRush;WorkerDefense
260;8;POHeavyRush;POLightRushRangedDefenseWorkerDefenseHeavyDefense
-320;8;PORangedRush;POWorkerRushLightDefenseWorkerDefenseHeavyDefenseEMRDeterministico
314.641;8;PORangedRush;POWorkerRushPOLightRushPOHeavyRushWorkerDefenseEMRDeterministico
-220;8;PORangedRush;POWorkerRushPORangedRushWorkerDefenseEMRDeterministico
-169.289;8;PORangedRush;PORangedRushRangedDefenseWorkerDefenseHeavyDefenseEMRDeterministico
726.491;8;EconomyRush;POWorkerRushPOHeavyRushRangedDefenseHeavyDefense
-210;8;PORangedRush;LightDefenseWorkerDefenseHeavyDefense
740;8;POHeavyRush;POHeavyRushRangedDefenseWorkerDefenseEMRDeterministico
146.491;8;PORangedRush;POWorkerRushPOLightRushWorkerDefense
200;8;POLightRush;PORangedRushLightDefenseHeavyDefense
784.775;8;EconomyRush;POWorkerRushPOLightRushPOHeavyRushPORangedRushEMRDeterministico
868.511;8;POHeavyRush;POHeavyRushPORangedRushLightDefenseRangedDefenseEMRDeterministico
176.491;8;PORangedRush;POLightRushPORangedRushLightDefenseHeavyDefenseEMRDeterministico
260;8;POHeavyRush;POWorkerRushPOLightRushLightDefenseRangedDefenseEMRDeterministico
260;8;POHeavyRush;POLightRushEMRDeterministico
900;8;POLightRush;POLightRushPORangedRushRangedDefenseHeavyDefense
-150;8;POHeavyRush;POWorkerRushPORangedRushRangedDefenseWorkerDefense
110;8;POLightRush;POWorkerRushPOHeavyRushLightDefenseEMRDeterministico
260;8;POLightRush;POWorkerRushPOLightRushPOHeavyRushRangedDefenseHeavyDefense
870;8;EconomyRush;POHeavyRushPORangedRushLightDefenseRangedDefense
857.048;8;POWorkerRush;POWorkerRushPORangedRushLightDefenseRangedDefenseEMRDeterministico
680;8;POWorkerRush;POLightRushRangedDefenseEMRDeterministico
650;8;PORangedRush;POWorkerRushPORangedRushLightDefenseRangedDefense
726.491;8;EconomyRush;POHeavyRushPORangedRushWorkerDefenseHeavyDefense
260;8;POLightRush;POHeavyRushRangedDefenseWorkerDefenseHeavyDefense
290;8;POLightRush;POWorkerRushPOHeavyRushPORangedRush
-160;8;PORangedRush;PORangedRushLightDefenseWorkerDefenseHeavyDefenseEMRDeterministico
-100;8;PORangedRush;POWorkerRushPOLightRushPORangedRush
390;8;POHeavyRush;POWorkerRushPORangedRushLightDefenseRangedDefenseWorkerDefense
290;8;POHeavyRush;POWorkerRushPOHeavyRushLightDefenseRangedDefenseWorkerDefense
410;8;POWorkerRush;POHeavyRushLightDefenseWorkerDefenseHeavyDefense
-120;8;PORangedRush;WorkerDefenseHeavyDefense
366.491;8;POLightRush;POLightRushWorkerDefense
-210;8;PORangedRush;POLightRushPOHeavyRushLightDefenseRangedDefenseWorkerDefense
330;8;POHeavyRush;POWorkerRushPORangedRushRangedDefenseEMRDeterministico
706.491;8;POWorkerRush;POWorkerRushPOLightRushPORangedRushHeavyDefenseEMRDeterministico
20;8;POHeavyRush;POWorkerRushPOLightRushEMRDeterministico
120;8;EconomyRush;POWorkerRush
909.923;8;POLightRush;POHeavyRushPORangedRushRangedDefenseEMRDeterministico
176.491;8;PORangedRush;POLightRushPOHeavyRushPORangedRushEMRDeterministico
-220;8;PORangedRush;POWorkerRushPOLightRushPORangedRushWorkerDefense
410;8;EconomyRush;POHeavyRushLightDefenseHeavyDefense
240;8;EconomyRush;POWorkerRushPORangedRushWorkerDefenseHeavyDefenseEMRDeterministico
857.048;8;POWorkerRush;POLightRushPORangedRushRangedDefenseHeavyDefenseEMRDeterministico
680;8;POLightRush;POLightRushRangedDefenseWorkerDefenseEMRDeterministico
620;8;POWorkerRush;POLightRushLightDefense
200;8;POLightRush;RangedDefenseHeavyDefense
410;8;EconomyRush;POWorkerRushPOLightRushLightDefenseRangedDefenseHeavyDefense
538.284;8;EconomyRush;POLightRushPOHeavyRushRangedDefenseEMRDeterministico
857.048;8;POWorkerRush;PORangedRush
176.491;8;PORangedRush;POLightRushHeavyDefense
650;8;PORangedRush;POLightRushPORangedRushRangedDefenseWorkerDefense
-210;8;PORangedRush;POLightRushLightDefenseWorkerDefense
620;8;POWorkerRush;POLightRushLightDefenseWorkerDefenseEMRDeterministico
260;8;POLightRush;POHeavyRushRangedDefenseHeavyDefense
620;8;POWorkerRush;POLightRushHeavyDefenseEMRDeterministico
260;8;POLightRush;POHeavyRushLightDefenseRangedDefenseWorkerDefenseHeavyDefense
240;8;EconomyRush;POWorkerRushRangedDefenseEMRDeterministico
260;8;POLightRush;LightDefenseHeavyDefenseEMRDeterministico
857.048;8;POWorkerRush;POWorkerRushPOLightRushPOHeavyRushPORangedRushRangedDefense
